Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
 yayy  you`ll can help me im doing my english homeworks which i had to do during the holidays >.<,-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,False
 hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha,-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,True
" Think you should do a tour in England, we dont got to see any aweomse people !!",3,3_sunshine_sun_raining_monsoon,"['sunshine', 'sun', 'raining', 'monsoon', 'sunscreen', 'weathers', 'rain', 'weather', 'tan', 'day']","['Got caught in the rain. Sand Monsoon all the way home, even though i looked like a complete idiot', 'oooh, sunshine! A patch of sunshine! And it will be gone by the time I leave work and replaced with rain.  /vent', ' oh, that is very nice!! I will do something nice next week ~ going to Madrid next weekend for few days']",sunshine - sun - raining - monsoon - sunscreen - weathers - rain - weather - tan - day,0.9182552256960148,False
'Puke In My Mouth' the brilliant response to **** In My Pants  http://tinyurl.com/cy8z7y  Over the top wrong,-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,False
"Good morning. haha I just read that the swine flu probably not come`s from pigs at all, but from people! Poor pigs who got all the blame!",4,4_sick_nauseous_hungry_flu,"['sick', 'nauseous', 'hungry', 'flu', 'bread', 'breakfast', 'craving', 'food', 'cheese', 'pigs']","['All of a sudden I`m craving broccoli and cheese soup really bad... my mouth is watering envisioning a bread bowl in my head...', 'Really sick', 'i think the food i ate made me sick.. i no feel so good']",sick - nauseous - hungry - flu - bread - breakfast - craving - food - cheese - pigs,1.0,False
Is bummed out...i don`t have even one testimonial on Flickr.,7,7_photos_zoo_photo_outfit,"['photos', 'zoo', 'photo', 'outfit', 'stuffed', 'tyrannosaurus', 'photographing', 'flickr', 'duvet', 'jockey']","[' I could, but that would require today not to be a duvet day. I imagine that my outfit for the Wendyhouse will be photo worthy', 'This morning I rode behind a guy with a bird cage containing a plastic Tyrannosaurus rex attached to his bicycle. I couldn`t get a photo.', ""Flickr pics Chester Zoo: danwtmoon posted a photo:   'WELCOME' to Chester Zoo by Jockey  http://tinyurl.com/cq7qw8""]",photos - zoo - photo - outfit - stuffed - tyrannosaurus - photographing - flickr - duvet - jockey,0.9790066897330459,False
 I am sorry that you are feeling that way.,5,5_life_depressed_miserable_happy,"['life', 'depressed', 'miserable', 'happy', 'feeling', 'feel', 'honesty', 'hate', 'things', 'wish']","['the best things in life are free  x', "" Thank you! You should know that I am both happy and sad (all at the same time) to know that. You`ve got 'The Right Stuff'"", '  im really sorry i know wallah how u feel this life is shittttttttt']",life - depressed - miserable - happy - feeling - feel - honesty - hate - things - wish,1.0,False
yeah so Prom Night is now the Craft (good movie),-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,False
"having the flu, not the swinish-one, but the flu.",4,4_sick_nauseous_hungry_flu,"['sick', 'nauseous', 'hungry', 'flu', 'bread', 'breakfast', 'craving', 'food', 'cheese', 'pigs']","['All of a sudden I`m craving broccoli and cheese soup really bad... my mouth is watering envisioning a bread bowl in my head...', 'Really sick', 'i think the food i ate made me sick.. i no feel so good']",sick - nauseous - hungry - flu - bread - breakfast - craving - food - cheese - pigs,1.0,False
 don`t go to logan square we`re pretty sure the shirt isn`t there  1 more philly local tmrw,3,3_sunshine_sun_raining_monsoon,"['sunshine', 'sun', 'raining', 'monsoon', 'sunscreen', 'weathers', 'rain', 'weather', 'tan', 'day']","['Got caught in the rain. Sand Monsoon all the way home, even though i looked like a complete idiot', 'oooh, sunshine! A patch of sunshine! And it will be gone by the time I leave work and replaced with rain.  /vent', ' oh, that is very nice!! I will do something nice next week ~ going to Madrid next weekend for few days']",sunshine - sun - raining - monsoon - sunscreen - weathers - rain - weather - tan - day,0.9928973119830392,False
 You should see our floors before you make that offer.  Let me know if you don`t receive a call soon.,-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,False
"    I am sending healthy, healing thoughts in the mumborg`s direction.",-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,False
"Not at prom. Ha! Chinese, iced chai, and some old school pokemon. Good night",-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,False
Prayers for my family and my dog - Mozart is being put down this afternoon.   Pics of him at http://tinyurl.com/mozartdog,-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,False
"Went on a short flight around the Geelong waterfront.  Surprised at how well I handled it, as I`m still exhausted from last weeks meetup",-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,False
": I`ll keep y`all in my prayers but welcome back to TX  Hope you have a good,safe flight",-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,False
Good morning scary world!,2,2_morning_goodnight_night_asleep,"['morning', 'goodnight', 'night', 'asleep', 'sleep', 'waking', 'bed', 'awake', 'tonight', 'noon']","['Good morning everyone', ' Good night, Rob. Sleep well. Safe travels tomorrow!', 'reality needs to check in. schools over. time to party  not tonight tho, im going to bed. night, night.']",morning - goodnight - night - asleep - sleep - waking - bed - awake - tonight - noon,0.9193125269641821,False
"is back at working auditing away, time to make the hard decisions and be happy",-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,False
 - ummmm. no comment. LOL. I actually have not watched GH in about a week.,1,1_hollyoaks_cried_concert_watch,"['hollyoaks', 'cried', 'concert', 'watch', 'bgt', 'watched', 'song', 'hyped', 'live', 'watching']","['Just listened to condre scr and got an invitation to watch their live concert on June 20th in Munich http://bit.ly/DAXA0  #postrock', 'oh my god!!! i cried so much!!! watch this guys from BGT  http://bit.ly/5t5Xz', 'I am watching Blood + on veoh episode 19 love the music.wishing i could watch the live action but not old enough']",hollyoaks - cried - concert - watch - bgt - watched - song - hyped - live - watching,0.6391845564206567,False
" i think u have more than enough friends now, including me lol",5,5_life_depressed_miserable_happy,"['life', 'depressed', 'miserable', 'happy', 'feeling', 'feel', 'honesty', 'hate', 'things', 'wish']","['the best things in life are free  x', "" Thank you! You should know that I am both happy and sad (all at the same time) to know that. You`ve got 'The Right Stuff'"", '  im really sorry i know wallah how u feel this life is shittttttttt']",life - depressed - miserable - happy - feeling - feel - honesty - hate - things - wish,0.9256470896030488,False
Zs.Nagy presents  http://www.nordugrid.org/manuals.html,-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,False
_Layne  hmm.. what`s ur fav movie?? tv shows??,1,1_hollyoaks_cried_concert_watch,"['hollyoaks', 'cried', 'concert', 'watch', 'bgt', 'watched', 'song', 'hyped', 'live', 'watching']","['Just listened to condre scr and got an invitation to watch their live concert on June 20th in Munich http://bit.ly/DAXA0  #postrock', 'oh my god!!! i cried so much!!! watch this guys from BGT  http://bit.ly/5t5Xz', 'I am watching Blood + on veoh episode 19 love the music.wishing i could watch the live action but not old enough']",hollyoaks - cried - concert - watch - bgt - watched - song - hyped - live - watching,1.0,False
 <3 your gonna be the first  twitter ;) cause your amazing lol. come to canada  would do anything to see you perform,0,0_twitter_tweet_tweets_twitterland,"['twitter', 'tweet', 'tweets', 'twitterland', 'tweetdeck', 'tweat', 'facebook', 'follow', 'blog', 'messages']","[' look who I found just for you  --->  http://twitter.com/DJT2009', 'First time to Twitter..', 'right im out of here peeps.. i hope  fixes twitter mobile so i can tweet from the race.. m.twitter has been down for 4 days  #fail']",twitter - tweet - tweets - twitterland - tweetdeck - tweat - facebook - follow - blog - messages,0.7585002139971784,False
 Thankfully that face only shows up for photoshoots,-1,-1_happy_love_morning_bye,"['happy', 'love', 'morning', 'bye', 'glad', 'hey', 'yay', 'day', 'thanks', 'haha']","['http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?', ' hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha', 'Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day']",happy - love - morning - bye - glad - hey - yay - day - thanks - haha,0.0,False
